13.03038449	3.5	10.34729636
13	3.5	10
13.03038449	3.5	9.652703645
13.12061476	3.5	9.315959713
13.26794919	3.5	9
13.46791111	3.5	8.714424781
13.71442478	3.5	8.467911114
14	3.5	8.267949192
14.31595971	3.5	8.120614758
14.65270364	3.5	8.030384494
15	3.5	8
15.34729636	3.5	8.030384494
15.68404029	3.5	8.120614758
16	3.5	8.267949192
16.28557522	3.5	8.467911114
16.53208889	3.5	8.714424781
16.73205081	3.5	9
16.87938524	3.5	9.315959713
16.96961551	3.5	9.652703645
17	4	10
16.96961551	4	10.34729636
16.87938524	4	10.68404029
16.73205081	4	11
16.53208889	4	11.28557522
16.28557522	4	11.53208889
16	4	11.73205081
15.68404029	4	11.87938524
15.34729636	4	11.96961551
15	4	12
14.65270364	4	11.96961551
14.31595971	4	11.87938524
14	4	11.73205081
13.71442478	4	11.53208889
13.46791111	4	11.28557522
13.26794919	4	11
13.12061476	4	10.68404029
13.03038449	4	10.34729636
13	4	10
13.03038449	4	9.652703645
13.12061476	4	9.315959713
13.26794919	4	9
13.46791111	4	8.714424781
13.71442478	4	8.467911114
14	4	8.267949192
14.31595971	4	8.120614758
14.65270364	4	8.030384494
15	4	8
15.34729636	4	8.030384494
15.68404029	4	8.120614758
16	4	8.267949192
16.28557522	4	8.467911114
16.53208889	4	8.714424781
16.73205081	4	9
16.87938524	4	9.315959713
16.96961551	4	9.652703645
17	4.5	10
16.96961551	4.5	10.34729636
16.87938524	4.5	10.68404029
16.73205081	4.5	11
16.53208889	4.5	11.28557522
16.28557522	4.5	11.53208889
16	4.5	11.73205081
15.68404029	4.5	11.87938524
15.34729636	4.5	11.96961551
15	4.5	12
14.65270364	4.5	11.96961551
14.31595971	4.5	11.87938524
14	4.5	11.73205081
13.71442478	4.5	11.53208889
13.46791111	4.5	11.28557522
13.26794919	4.5	11
13.12061476	4.5	10.68404029
13.03038449	4.5	10.34729636
13	4.5	10
13.03038449	4.5	9.652703645
13.12061476	4.5	9.315959713
13.26794919	4.5	9
13.46791111	4.5	8.714424781
13.71442478	4.5	8.467911114
14	4.5	8.267949192
14.31595971	4.5	8.120614758
14.65270364	4.5	8.030384494
15	4.5	8
15.34729636	4.5	8.030384494
15.68404029	4.5	8.120614758
16	4.5	8.267949192
16.28557522	4.5	8.467911114
16.53208889	4.5	8.714424781
16.73205081	4.5	9
16.87938524	4.5	9.315959713
16.96961551	4.5	9.652703645
17	5	10
16.96961551	5	10.34729636
16.87938524	5	10.68404029
16.73205081	5	11
16.53208889	5	11.28557522
16.28557522	5	11.53208889
16	5	11.73205081
15.68404029	5	11.87938524
15.34729636	5	11.96961551
15	5	12
14.65270364	5	11.96961551
14.31595971	5	11.87938524
14	5	11.73205081
13.71442478	5	11.53208889
13.46791111	5	11.28557522
13.26794919	5	11
13.12061476	5	10.68404029
13.03038449	5	10.34729636
13	5	10
13.03038449	5	9.652703645
13.12061476	5	9.315959713
13.26794919	5	9
13.46791111	5	8.714424781
13.71442478	5	8.467911114
14	5	8.267949192
14.31595971	5	8.120614758
14.65270364	5	8.030384494
15	5	8
15.34729636	5	8.030384494
15.68404029	5	8.120614758
16	5	8.267949192
16.28557522	5	8.467911114
16.53208889	5	8.714424781
16.73205081	5	9
16.87938524	5	9.315959713
16.96961551	5	9.652703645
17	5.5	10
16.96961551	5.5	10.34729636
16.87938524	5.5	10.68404029
16.73205081	5.5	11
16.53208889	5.5	11.28557522
16.28557522	5.5	11.53208889
16	5.5	11.73205081
15.68404029	5.5	11.87938524
15.34729636	5.5	11.96961551
15	5.5	12
14.65270364	5.5	11.96961551
14.31595971	5.5	11.87938524
14	5.5	11.73205081
13.71442478	5.5	11.53208889
13.46791111	5.5	11.28557522
13.26794919	5.5	11
13.12061476	5.5	10.68404029
13.03038449	5.5	10.34729636
13	5.5	10
13.03038449	5.5	9.652703645
13.12061476	5.5	9.315959713
13.26794919	5.5	9
13.46791111	5.5	8.714424781
13.71442478	5.5	8.467911114
14	5.5	8.267949192
14.31595971	5.5	8.120614758
14.65270364	5.5	8.030384494
15	5.5	8
15.34729636	5.5	8.030384494
15.68404029	5.5	8.120614758
16	5.5	8.267949192
16.28557522	5.5	8.467911114
16.53208889	5.5	8.714424781
16.73205081	5.5	9
16.87938524	5.5	9.315959713
16.96961551	5.5	9.652703645
17	6	10
16.96961551	6	10.34729636
16.87938524	6	10.68404029
16.73205081	6	11
16.53208889	6	11.28557522
16.28557522	6	11.53208889
16	6	11.73205081
15.68404029	6	11.87938524
15.34729636	6	11.96961551
15	6	12
14.65270364	6	11.96961551
14.31595971	6	11.87938524
14	6	11.73205081
13.71442478	6	11.53208889
13.46791111	6	11.28557522
13.26794919	6	11
13.12061476	6	10.68404029
13.03038449	6	10.34729636
13	6	10
13.03038449	6	9.652703645
13.12061476	6	9.315959713
13.26794919	6	9
13.46791111	6	8.714424781
13.71442478	6	8.467911114
14	6	8.267949192
14.31595971	6	8.120614758
14.65270364	6	8.030384494
15	6	8
15.34729636	6	8.030384494
15.68404029	6	8.120614758
16	6	8.267949192
16.28557522	6	8.467911114
16.53208889	6	8.714424781
16.73205081	6	9
16.87938524	6	9.315959713
16.96961551	6	9.652703645
17	6.5	10
16.96961551	6.5	10.34729636
16.87938524	6.5	10.68404029
16.73205081	6.5	11
16.53208889	6.5	11.28557522
16.28557522	6.5	11.53208889
16	6.5	11.73205081
15.68404029	6.5	11.87938524
15.34729636	6.5	11.96961551
15	6.5	12
14.65270364	6.5	11.96961551
14.31595971	6.5	11.87938524
14	6.5	11.73205081
13.71442478	6.5	11.53208889
13.46791111	6.5	11.28557522
13.26794919	6.5	11
13.12061476	6.5	10.68404029
13.03038449	6.5	10.34729636
13	6.5	10
13.03038449	6.5	9.652703645
13.12061476	6.5	9.315959713
13.26794919	6.5	9
13.46791111	6.5	8.714424781
13.71442478	6.5	8.467911114
14	6.5	8.267949192
14.31595971	6.5	8.120614758
14.65270364	6.5	8.030384494
15	6.5	8
15.34729636	6.5	8.030384494
15.68404029	6.5	8.120614758
16	6.5	8.267949192
16.28557522	6.5	8.467911114
16.53208889	6.5	8.714424781
16.73205081	6.5	9
16.87938524	6.5	9.315959713
16.96961551	6.5	9.652703645
17	7	10
16.96961551	7	10.34729636
16.87938524	7	10.68404029
16.73205081	7	11
16.53208889	7	11.28557522
16.28557522	7	11.53208889
16	7	11.73205081
15.68404029	7	11.87938524
15.34729636	7	11.96961551
15	7	12
14.65270364	7	11.96961551
14.31595971	7	11.87938524
14	7	11.73205081
13.71442478	7	11.53208889
13.46791111	7	11.28557522
13.26794919	7	11
13.12061476	7	10.68404029
13.03038449	7	10.34729636
13	7	10
13.03038449	7	9.652703645
13.12061476	7	9.315959713
13.26794919	7	9
13.46791111	7	8.714424781
13.71442478	7	8.467911114
14	7	8.267949192
14.31595971	7	8.120614758
14.65270364	7	8.030384494
15	7	8
15.34729636	7	8.030384494
15.68404029	7	8.120614758
16	7	8.267949192
16.28557522	7	8.467911114
16.53208889	7	8.714424781
16.73205081	7	9
16.87938524	7	9.315959713
16.96961551	7	9.652703645
17	7.5	10
16.96961551	7.5	10.34729636
16.87938524	7.5	10.68404029
16.73205081	7.5	11
16.53208889	7.5	11.28557522
16.28557522	7.5	11.53208889
16	7.5	11.73205081
15.68404029	7.5	11.87938524
15.34729636	7.5	11.96961551
15	7.5	12
14.65270364	7.5	11.96961551
14.31595971	7.5	11.87938524
14	7.5	11.73205081
13.71442478	7.5	11.53208889
13.46791111	7.5	11.28557522
13.26794919	7.5	11
13.12061476	7.5	10.68404029
13.03038449	7.5	10.34729636
13	7.5	10
13.03038449	7.5	9.652703645
13.12061476	7.5	9.315959713
13.26794919	7.5	9
13.46791111	7.5	8.714424781
13.71442478	7.5	8.467911114
14	7.5	8.267949192
14.31595971	7.5	8.120614758
14.65270364	7.5	8.030384494
15	7.5	8
15.34729636	7.5	8.030384494
15.68404029	7.5	8.120614758
16	7.5	8.267949192
16.28557522	7.5	8.467911114
16.53208889	7.5	8.714424781
16.73205081	7.5	9
16.87938524	7.5	9.315959713
16.96961551	7.5	9.652703645
10	8	10
10.5	8	10
11	8	10
11.5	8	10
12	8	10
12.5	8	10
17.5	8	10
18	8	10
18.5	8	10
19	8	10
19.5	8	10
20	8	10
17	8	10
16.96961551	8	10.34729636
16.87938524	8	10.68404029
16.73205081	8	11
16.53208889	8	11.28557522
16.28557522	8	11.53208889
16	8	11.73205081
15.68404029	8	11.87938524
15.34729636	8	11.96961551
15	8	12
14.65270364	8	11.96961551
14.31595971	8	11.87938524
14	8	11.73205081
13.71442478	8	11.53208889
13.46791111	8	11.28557522
13.26794919	8	11
13.12061476	8	10.68404029
13.03038449	8	10.34729636
13	8	10
13.03038449	8	9.652703645
13.12061476	8	9.315959713
13.26794919	8	9
13.46791111	8	8.714424781
13.71442478	8	8.467911114
14	8	8.267949192
14.31595971	8	8.120614758
14.65270364	8	8.030384494
15	8	8
15.34729636	8	8.030384494
15.68404029	8	8.120614758
16	8	8.267949192
16.28557522	8	8.467911114
16.53208889	8	8.714424781
16.73205081	8	9
16.87938524	8	9.315959713
16.96961551	8	9.652703645
10	8.030384494	10.34729636
10	8.030384494	9.652703645
10.5	8.030384494	10.34729636
10.5	8.030384494	9.652703645
11	8.030384494	10.34729636
11	8.030384494	9.652703645
11.5	8.030384494	10.34729636
11.5	8.030384494	9.652703645
12	8.030384494	10.34729636
12	8.030384494	9.652703645
12.5	8.030384494	10.34729636
12.5	8.030384494	9.652703645
17.5	8.030384494	10.34729636
17.5	8.030384494	9.652703645
18	8.030384494	10.34729636
18	8.030384494	9.652703645
18.5	8.030384494	10.34729636
18.5	8.030384494	9.652703645
19	8.030384494	10.34729636
19	8.030384494	9.652703645
19.5	8.030384494	10.34729636
19.5	8.030384494	9.652703645
20	8.030384494	10.34729636
20	8.030384494	9.652703645
10	8.120614758	10.68404029
10	8.120614758	9.315959713
10.5	8.120614758	10.68404029
10.5	8.120614758	9.315959713
11	8.120614758	10.68404029
11	8.120614758	9.315959713
11.5	8.120614758	10.68404029
11.5	8.120614758	9.315959713
12	8.120614758	10.68404029
12	8.120614758	9.315959713
12.5	8.120614758	10.68404029
12.5	8.120614758	9.315959713
17.5	8.120614758	10.68404029
17.5	8.120614758	9.315959713
18	8.120614758	10.68404029
18	8.120614758	9.315959713
18.5	8.120614758	10.68404029
18.5	8.120614758	9.315959713
19	8.120614758	10.68404029
19	8.120614758	9.315959713
19.5	8.120614758	10.68404029
19.5	8.120614758	9.315959713
20	8.120614758	10.68404029
20	8.120614758	9.315959713
10	8.267949192	11
10	8.267949192	9
10.5	8.267949192	11
10.5	8.267949192	9
11	8.267949192	11
11	8.267949192	9
11.5	8.267949192	11
11.5	8.267949192	9
12	8.267949192	11
12	8.267949192	9
12.5	8.267949192	11
12.5	8.267949192	9
13	8.267949192	11
13	8.267949192	9
17	8.267949192	11
17	8.267949192	9
17.5	8.267949192	11
17.5	8.267949192	9
18	8.267949192	11
18	8.267949192	9
18.5	8.267949192	11
18.5	8.267949192	9
19	8.267949192	11
19	8.267949192	9
19.5	8.267949192	11
19.5	8.267949192	9
20	8.267949192	11
20	8.267949192	9
10	8.467911114	11.28557522
10	8.467911114	8.714424781
10.5	8.467911114	11.28557522
10.5	8.467911114	8.714424781
11	8.467911114	11.28557522
11	8.467911114	8.714424781
11.5	8.467911114	11.28557522
11.5	8.467911114	8.714424781
12	8.467911114	11.28557522
12	8.467911114	8.714424781
12.5	8.467911114	11.28557522
12.5	8.467911114	8.714424781
13	8.467911114	11.28557522
13	8.467911114	8.714424781
17	8.467911114	11.28557522
17	8.467911114	8.714424781
17.5	8.467911114	11.28557522
17.5	8.467911114	8.714424781
18	8.467911114	11.28557522
18	8.467911114	8.714424781
18.5	8.467911114	11.28557522
18.5	8.467911114	8.714424781
19	8.467911114	11.28557522
19	8.467911114	8.714424781
19.5	8.467911114	11.28557522
19.5	8.467911114	8.714424781
20	8.467911114	11.28557522
20	8.467911114	8.714424781
16.53208889	8.5	11.28557522
16.28557522	8.5	11.53208889
16	8.5	11.73205081
15.68404029	8.5	11.87938524
15.34729636	8.5	11.96961551
15	8.5	12
14.65270364	8.5	11.96961551
14.31595971	8.5	11.87938524
14	8.5	11.73205081
13.71442478	8.5	11.53208889
13.46791111	8.5	11.28557522
13.46791111	8.5	8.714424781
13.71442478	8.5	8.467911114
14	8.5	8.267949192
14.31595971	8.5	8.120614758
14.65270364	8.5	8.030384494
15	8.5	8
15.34729636	8.5	8.030384494
15.68404029	8.5	8.120614758
16	8.5	8.267949192
16.28557522	8.5	8.467911114
16.53208889	8.5	8.714424781
10	8.714424781	11.53208889
10	8.714424781	8.467911114
10.5	8.714424781	11.53208889
10.5	8.714424781	8.467911114
11	8.714424781	11.53208889
11	8.714424781	8.467911114
11.5	8.714424781	11.53208889
11.5	8.714424781	8.467911114
12	8.714424781	11.53208889
12	8.714424781	8.467911114
12.5	8.714424781	11.53208889
12.5	8.714424781	8.467911114
13	8.714424781	11.53208889
13	8.714424781	8.467911114
13.5	8.714424781	11.53208889
13.5	8.714424781	8.467911114
14	8.714424781	11.53208889
14	8.714424781	8.467911114
14.5	8.714424781	11.53208889
14.5	8.714424781	8.467911114
15	8.714424781	11.53208889
15	8.714424781	8.467911114
15.5	8.714424781	11.53208889
15.5	8.714424781	8.467911114
16	8.714424781	11.53208889
16	8.714424781	8.467911114
16.5	8.714424781	11.53208889
16.5	8.714424781	8.467911114
17	8.714424781	11.53208889
17	8.714424781	8.467911114
17.5	8.714424781	11.53208889
17.5	8.714424781	8.467911114
18	8.714424781	11.53208889
18	8.714424781	8.467911114
18.5	8.714424781	11.53208889
18.5	8.714424781	8.467911114
19	8.714424781	11.53208889
19	8.714424781	8.467911114
19.5	8.714424781	11.53208889
19.5	8.714424781	8.467911114
20	8.714424781	11.53208889
20	8.714424781	8.467911114
10	9	11.73205081
10	9	8.267949192
10.5	9	11.73205081
10.5	9	8.267949192
11	9	11.73205081
11	9	8.267949192
11.5	9	11.73205081
11.5	9	8.267949192
12	9	11.73205081
12	9	8.267949192
12.5	9	11.73205081
12.5	9	8.267949192
13	9	11.73205081
13	9	8.267949192
13.5	9	11.73205081
13.5	9	8.267949192
14	9	11.73205081
14	9	8.267949192
14.5	9	11.73205081
14.5	9	8.267949192
15	9	11.73205081
15	9	8.267949192
15.5	9	11.73205081
15.5	9	8.267949192
16	9	11.73205081
16	9	8.267949192
16.5	9	11.73205081
16.5	9	8.267949192
17	9	11.73205081
17	9	8.267949192
17.5	9	11.73205081
17.5	9	8.267949192
18	9	11.73205081
18	9	8.267949192
18.5	9	11.73205081
18.5	9	8.267949192
19	9	11.73205081
19	9	8.267949192
19.5	9	11.73205081
19.5	9	8.267949192
20	9	11.73205081
20	9	8.267949192
10	9.315959713	11.87938524
10	9.315959713	8.120614758
10.5	9.315959713	11.87938524
10.5	9.315959713	8.120614758
11	9.315959713	11.87938524
11	9.315959713	8.120614758
11.5	9.315959713	11.87938524
11.5	9.315959713	8.120614758
12	9.315959713	11.87938524
12	9.315959713	8.120614758
12.5	9.315959713	11.87938524
12.5	9.315959713	8.120614758
13	9.315959713	11.87938524
13	9.315959713	8.120614758
13.5	9.315959713	11.87938524
13.5	9.315959713	8.120614758
14	9.315959713	11.87938524
14	9.315959713	8.120614758
14.5	9.315959713	11.87938524
14.5	9.315959713	8.120614758
15	9.315959713	11.87938524
15	9.315959713	8.120614758
15.5	9.315959713	11.87938524
15.5	9.315959713	8.120614758
16	9.315959713	11.87938524
16	9.315959713	8.120614758
16.5	9.315959713	11.87938524
16.5	9.315959713	8.120614758
17	9.315959713	11.87938524
17	9.315959713	8.120614758
17.5	9.315959713	11.87938524
17.5	9.315959713	8.120614758
18	9.315959713	11.87938524
18	9.315959713	8.120614758
18.5	9.315959713	11.87938524
18.5	9.315959713	8.120614758
19	9.315959713	11.87938524
19	9.315959713	8.120614758
19.5	9.315959713	11.87938524
19.5	9.315959713	8.120614758
20	9.315959713	11.87938524
20	9.315959713	8.120614758
10	9.652703645	11.96961551
10	9.652703645	8.030384494
10.5	9.652703645	11.96961551
10.5	9.652703645	8.030384494
11	9.652703645	11.96961551
11	9.652703645	8.030384494
11.5	9.652703645	11.96961551
11.5	9.652703645	8.030384494
12	9.652703645	11.96961551
12	9.652703645	8.030384494
12.5	9.652703645	11.96961551
12.5	9.652703645	8.030384494
13	9.652703645	11.96961551
13	9.652703645	8.030384494
13.5	9.652703645	11.96961551
13.5	9.652703645	8.030384494
14	9.652703645	11.96961551
14	9.652703645	8.030384494
14.5	9.652703645	11.96961551
14.5	9.652703645	8.030384494
15	9.652703645	11.96961551
15	9.652703645	8.030384494
15.5	9.652703645	11.96961551
15.5	9.652703645	8.030384494
16	9.652703645	11.96961551
16	9.652703645	8.030384494
16.5	9.652703645	11.96961551
16.5	9.652703645	8.030384494
17	9.652703645	11.96961551
17	9.652703645	8.030384494
17.5	9.652703645	11.96961551
17.5	9.652703645	8.030384494
18	9.652703645	11.96961551
18	9.652703645	8.030384494
18.5	9.652703645	11.96961551
18.5	9.652703645	8.030384494
19	9.652703645	11.96961551
19	9.652703645	8.030384494
19.5	9.652703645	11.96961551
19.5	9.652703645	8.030384494
20	9.652703645	11.96961551
20	9.652703645	8.030384494
10	10	12
10	10	8
10.5	10	12
10.5	10	8
11	10	12
11	10	8
11.5	10	12
11.5	10	8
12	10	12
12	10	8
12.5	10	12
12.5	10	8
13	10	12
13	10	8
13.5	10	12
13.5	10	8
14	10	12
14	10	8
14.5	10	12
14.5	10	8
15	10	12
15	10	8
15.5	10	12
15.5	10	8
16	10	12
16	10	8
16.5	10	12
16.5	10	8
17	10	12
17	10	8
17.5	10	12
17.5	10	8
18	10	12
18	10	8
18.5	10	12
18.5	10	8
19	10	12
19	10	8
19.5	10	12
19.5	10	8
20	10	12
20	10	8
10	10.34729636	11.96961551
10	10.34729636	8.030384494
10.5	10.34729636	11.96961551
10.5	10.34729636	8.030384494
11	10.34729636	11.96961551
11	10.34729636	8.030384494
11.5	10.34729636	11.96961551
11.5	10.34729636	8.030384494
12	10.34729636	11.96961551
12	10.34729636	8.030384494
12.5	10.34729636	11.96961551
12.5	10.34729636	8.030384494
13	10.34729636	11.96961551
13	10.34729636	8.030384494
13.5	10.34729636	11.96961551
13.5	10.34729636	8.030384494
14	10.34729636	11.96961551
14	10.34729636	8.030384494
14.5	10.34729636	11.96961551
14.5	10.34729636	8.030384494
15	10.34729636	11.96961551
15	10.34729636	8.030384494
15.5	10.34729636	11.96961551
15.5	10.34729636	8.030384494
16	10.34729636	11.96961551
16	10.34729636	8.030384494
16.5	10.34729636	11.96961551
16.5	10.34729636	8.030384494
17	10.34729636	11.96961551
17	10.34729636	8.030384494
17.5	10.34729636	11.96961551
17.5	10.34729636	8.030384494
18	10.34729636	11.96961551
18	10.34729636	8.030384494
18.5	10.34729636	11.96961551
18.5	10.34729636	8.030384494
19	10.34729636	11.96961551
19	10.34729636	8.030384494
19.5	10.34729636	11.96961551
19.5	10.34729636	8.030384494
20	10.34729636	11.96961551
20	10.34729636	8.030384494
10	10.68404029	11.87938524
10	10.68404029	8.120614758
10.5	10.68404029	11.87938524
10.5	10.68404029	8.120614758
11	10.68404029	11.87938524
11	10.68404029	8.120614758
11.5	10.68404029	11.87938524
11.5	10.68404029	8.120614758
12	10.68404029	11.87938524
12	10.68404029	8.120614758
12.5	10.68404029	11.87938524
12.5	10.68404029	8.120614758
13	10.68404029	11.87938524
13	10.68404029	8.120614758
13.5	10.68404029	11.87938524
13.5	10.68404029	8.120614758
14	10.68404029	11.87938524
14	10.68404029	8.120614758
14.5	10.68404029	11.87938524
14.5	10.68404029	8.120614758
15	10.68404029	11.87938524
15	10.68404029	8.120614758
15.5	10.68404029	11.87938524
15.5	10.68404029	8.120614758
16	10.68404029	11.87938524
16	10.68404029	8.120614758
16.5	10.68404029	11.87938524
16.5	10.68404029	8.120614758
17	10.68404029	11.87938524
17	10.68404029	8.120614758
17.5	10.68404029	11.87938524
17.5	10.68404029	8.120614758
18	10.68404029	11.87938524
18	10.68404029	8.120614758
18.5	10.68404029	11.87938524
18.5	10.68404029	8.120614758
19	10.68404029	11.87938524
19	10.68404029	8.120614758
19.5	10.68404029	11.87938524
19.5	10.68404029	8.120614758
20	10.68404029	11.87938524
20	10.68404029	8.120614758
10	11	11.73205081
10	11	8.267949192
10.5	11	11.73205081
10.5	11	8.267949192
11	11	11.73205081
11	11	8.267949192
11.5	11	11.73205081
11.5	11	8.267949192
12	11	11.73205081
12	11	8.267949192
12.5	11	11.73205081
12.5	11	8.267949192
13	11	11.73205081
13	11	8.267949192
13.5	11	11.73205081
13.5	11	8.267949192
14	11	11.73205081
14	11	8.267949192
14.5	11	11.73205081
14.5	11	8.267949192
15	11	11.73205081
15	11	8.267949192
15.5	11	11.73205081
15.5	11	8.267949192
16	11	11.73205081
16	11	8.267949192
16.5	11	11.73205081
16.5	11	8.267949192
17	11	11.73205081
17	11	8.267949192
17.5	11	11.73205081
17.5	11	8.267949192
18	11	11.73205081
18	11	8.267949192
18.5	11	11.73205081
18.5	11	8.267949192
19	11	11.73205081
19	11	8.267949192
19.5	11	11.73205081
19.5	11	8.267949192
20	11	11.73205081
20	11	8.267949192
10	11.28557522	11.53208889
10	11.28557522	8.467911114
10.5	11.28557522	11.53208889
10.5	11.28557522	8.467911114
11	11.28557522	11.53208889
11	11.28557522	8.467911114
11.5	11.28557522	11.53208889
11.5	11.28557522	8.467911114
12	11.28557522	11.53208889
12	11.28557522	8.467911114
12.5	11.28557522	11.53208889
12.5	11.28557522	8.467911114
13	11.28557522	11.53208889
13	11.28557522	8.467911114
13.5	11.28557522	11.53208889
13.5	11.28557522	8.467911114
14	11.28557522	11.53208889
14	11.28557522	8.467911114
14.5	11.28557522	11.53208889
14.5	11.28557522	8.467911114
15	11.28557522	11.53208889
15	11.28557522	8.467911114
15.5	11.28557522	11.53208889
15.5	11.28557522	8.467911114
16	11.28557522	11.53208889
16	11.28557522	8.467911114
16.5	11.28557522	11.53208889
16.5	11.28557522	8.467911114
17	11.28557522	11.53208889
17	11.28557522	8.467911114
17.5	11.28557522	11.53208889
17.5	11.28557522	8.467911114
18	11.28557522	11.53208889
18	11.28557522	8.467911114
18.5	11.28557522	11.53208889
18.5	11.28557522	8.467911114
19	11.28557522	11.53208889
19	11.28557522	8.467911114
19.5	11.28557522	11.53208889
19.5	11.28557522	8.467911114
20	11.28557522	11.53208889
20	11.28557522	8.467911114
10	11.53208889	11.28557522
10	11.53208889	8.714424781
10.5	11.53208889	11.28557522
10.5	11.53208889	8.714424781
