5.096025791811186991e+02	3.903497712071593924e+02
-3.518224809623630023e+01	-2.552299618118994999e+02
1.728164122755613619e+02	5.405234944315070607e+02
-3.359075573327820621e+02	-1.445388779463042681e+02
8.880432381306985690e+01	5.769548678022472359e+02
-4.000853559802723680e+02	-1.099477101534285026e+02
5.585680087836564667e+00	6.002125894598271998e+02
-9.602632847421208595e+00	5.413584915281879830e+02
-4.746627799524711691e+02	-8.021780505560670349e+01
-4.729018666489163252e+02	-1.091844027939242778e+02
-7.428607068975180994e+01	6.261014805980831852e+02
-9.904467824579820956e+01	5.826761939915737685e+02
-5.524546491334099301e+02	-7.434644184353307139e+01
-5.637293856994772341e+02	-9.050347744508039227e+01
-1.498361003990881386e+02	6.426510714405912950e+02
-1.675755148416914722e+02	5.695612760666738268e+02
-1.977966119285943307e+02	5.495051961850906537e+02
-2.461065046800757443e+02	4.949997501657815064e+02
-5.188812075081887087e+02	2.628188083180985757e+01
-5.953621423564923134e+02	-4.079658931899217578e+01
-6.051254029266043517e+02	-9.926511045067607597e+01
-6.135643865500885568e+02	-8.419035613608291158e+01
-1.860630956570650483e+02	6.688174714917050778e+02
-2.105587892794570450e+02	6.284817189155213555e+02
-2.400075621262622008e+02	5.784979102259707133e+02
-2.942820014708821645e+02	4.860887438830217206e+02
-3.328117681392702139e+02	4.563638211907042432e+02
-3.608102843273551912e+02	3.642828868562080515e+02
-5.285745296318568762e+02	1.294396192948968576e+02
-5.839892998016749743e+02	6.744612171428424574e+01
-6.085500321941758557e+02	1.024265510442101501e+01
-6.343978267548487793e+02	-3.159618751585117380e+01
-6.603599130436031146e+02	-8.913249406541089570e+01
-6.783227108806692058e+02	-8.008177991993714784e+01
8.486474688648047504e+02	2.424266098168259020e+02
8.020899139139171439e+02	1.944141517919088642e+02
7.454903362310144530e+02	1.425263210863025733e+02
7.184645323309317746e+02	9.395207901292505426e+01
6.680026504552072311e+02	4.808538209969438526e+01
6.048662648132670938e+02	-3.544272410414475161e+01
5.726590420299374955e+02	-9.550345160342928352e+01
5.214463724855115743e+02	-1.528069538356521093e+02
4.709916367861881099e+02	-2.210919373331920212e+02
4.240533151249071011e+02	-2.828437518706656988e+02
3.747241689710972992e+02	-3.401811248301494857e+02
3.315089949449749724e+02	-3.639076669417734138e+02
3.028115425161628309e+02	-3.561431451996817259e+02
2.950053727247934603e+02	-4.159228887578717604e+02
2.849564852560893087e+02	-4.343648221318311471e+02
7.753149972588537366e+02	2.597482044792398028e+02
7.429900336175841176e+02	2.169764073370821791e+02
7.000568608850018109e+02	1.727691058171070040e+02
6.565731880352562939e+02	1.107280980308485852e+02
2.969657088339717461e+02	-3.438435872144224845e+02
2.781928250803341029e+02	-3.550994980043100213e+02
2.476214682329310790e+02	-3.696765681374591850e+02
2.338623156859422068e+02	-3.823435323654697413e+02
7.006066528047279007e+02	2.770174962068890068e+02
6.729975199065239622e+02	2.345901817303912935e+02
6.298446698297273088e+02	1.895680743386049869e+02
2.156973407380937715e+02	-3.314330839367859198e+02
1.923695290210258975e+02	-3.041101998171986338e+02
1.767200399513725984e+02	-3.665365287131589866e+02
6.280715843348370981e+02	2.951453067525266079e+02
6.214747215027028915e+02	1.750501523316789871e+02
1.262987635562073478e+02	-3.251109740147395541e+02
1.125747388351861815e+02	-3.365872121321192481e+02
5.567126200381305807e+02	3.338018053714276903e+02
4.743406276378453867e+01	-2.975797535216562437e+02
4.823016734210809204e+02	3.695094939906641116e+02
-1.604322904479325373e+01	-2.283929870324614910e+02
4.012064306203562296e+02	4.105533803645242870e+02
-8.980028408201256696e+01	-2.303587456126533368e+02
3.192184152403549433e+02	4.364873969629916814e+02
-1.927988480387905383e+02	-2.041913161675366837e+02
2.477258327326602227e+02	4.689125744164539924e+02
-2.354400148735666960e+02	-1.678618303808665075e+02
1.648994783622421210e+02	5.059897195060391368e+02
-2.999802831825568887e+02	-1.432632855924397290e+02
8.513713858084712172e+01	5.394963039117318431e+02
-3.777972496550261212e+02	-1.053152095063426827e+02
8.332593894123844436e+00	5.658209662190324707e+02
-1.805103514956352839e+01	5.200242972285290080e+02
-4.496725025914076355e+02	-7.643275874269635040e+01
-4.109315931779697735e+02	-8.504654961769469423e+01
-8.452762004752459291e+01	5.863180518625798641e+02
-9.337922032275326956e+01	5.493525946424728090e+02
-1.223073072230637734e+02	5.044405910483619095e+02
-5.128363622196313827e+02	-4.583820071572048249e+01
-5.218312533738891261e+02	-6.614205509135635452e+01
-5.203177776553307012e+02	-8.135162836439180012e+01
-1.447613185570274084e+02	6.087514943831625942e+02
-1.556949494934299310e+02	5.570258013664914643e+02
-1.900942121872624284e+02	5.208926725414905832e+02
-2.359333305671744654e+02	4.657339234551618006e+02
-5.505096292061333543e+02	2.872868195771987043e+00
-5.784879226859018218e+02	-4.516340181371469953e+01
-5.782612893914381402e+02	-6.174685298332553884e+01
-5.897590665579297138e+02	-8.181144695848689707e+01
-1.805041034295281008e+02	6.128539609855749859e+02
-1.986905265356683401e+02	5.674622847612745318e+02
-2.239927449636657570e+02	5.356425958335380528e+02
-2.733475249905884539e+02	4.904861836424396984e+02
-2.981231006127147225e+02	4.300761436727087812e+02
-3.440026580175772324e+02	3.638637903316266033e+02
-3.942531318736720323e+02	3.111082780873317120e+02
-4.508388571898948385e+02	2.321972541618144987e+02
-4.625883812796200232e+02	1.649231320405322947e+02
-5.239889497777807037e+02	9.224276081129615079e+01
-5.576180151437687300e+02	7.306240214436920155e+01
-5.820389901584077279e+02	1.621626765016764082e+01
-6.026853215260211982e+02	-2.938026208843704623e+01
-6.617118216849884220e+02	-1.033659460022661847e+02
-6.420357738103800784e+02	-6.349766535591940197e+01
7.984153231145609197e+02	2.157125136280266133e+02
7.695940419476278294e+02	1.695536926947155791e+02
7.299554187065034512e+02	1.152383972839764112e+02
6.665946387638393844e+02	6.581005757589760208e+01
6.307265917496845304e+02	5.103924985092270106e+00
5.907956237185601367e+02	-5.315880905242124754e+01
5.444676006225295168e+02	-1.142537471833866647e+02
4.924223341168819275e+02	-1.688414745277117390e+02
4.456139952366335137e+02	-2.230084970895071876e+02
4.037143213251090401e+02	-2.881094200346976777e+02
3.579405907286399042e+02	-3.458222788504650680e+02
3.292732319939518106e+02	-3.791151021859095067e+02
3.068466422421172979e+02	-3.936936587364783691e+02
2.867898001619998922e+02	-3.798544087639193094e+02
2.754471746822974865e+02	-4.340808614527050509e+02
7.199901116770555518e+02	2.056662525007345437e+02
7.079109629376408748e+02	1.893734443269455596e+02
6.661192912725723545e+02	1.362916155320530720e+02
6.259480879580240753e+02	8.742919476111941890e+01
5.680534818884300421e+02	2.270973423497966692e+01
3.144090618663919940e+02	-3.193848103150025963e+02
2.897358815184649075e+02	-3.474239150108215881e+02
2.645357820634860673e+02	-3.553207914684679736e+02
2.431194731462172456e+02	-3.815192723941935355e+02
2.401226805762910601e+02	-3.913642331597810653e+02
6.803925502713553897e+02	2.215660921963539920e+02
6.416840697453869780e+02	2.034966108062932335e+02
5.969982702210229490e+02	1.517627025723507757e+02
2.058761728469391699e+02	-3.217491319560319312e+02
1.851483307092618986e+02	-3.538086547521172065e+02
1.692411888595509879e+02	-3.480114856536632715e+02
6.030680985053622862e+02	2.629757444686642884e+02
5.765221928954319992e+02	2.193607250517242164e+02
1.286559865883483837e+02	-3.253389469998930963e+02
1.072778458772562260e+02	-3.123894137237098221e+02
5.397292503180564154e+02	2.595597007646083512e+02
5.077873042138101027e+02	2.541501876042925687e+02
6.502600523043636827e+01	-2.544916286038410362e+02
5.536375779890001780e+01	-2.982465301051726669e+02
4.547274735903196188e+02	3.443141026962835554e+02
-1.168620743996274314e+01	-2.662313516014253878e+02
3.843879662163451485e+02	3.713818267269363105e+02
-8.271893051868877933e+01	-2.316198697530592483e+02
3.137877834553593175e+02	3.854993547594149845e+02
-1.376794022565524358e+02	-2.001966416709656755e+02
2.326736516601532117e+02	4.258033249694503297e+02
-2.182919737865040872e+02	-1.533266016979883659e+02
1.628049805193734869e+02	4.682779668267352235e+02
-2.826057924044192191e+02	-1.358571829650785503e+02
8.374832629526510175e+01	5.047391402227324875e+02
5.859364169969948932e+01	4.691507312008093322e+02
-3.521242947632335927e+02	-9.421053535237801668e+01
-3.533572855563238591e+02	-1.140219679126261525e+02
3.977892761558766921e+00	5.295794369914532354e+02
-1.460175028048227297e+01	4.923972877507841304e+02
-4.088401905455773431e+02	-7.875464269999199018e+01
-4.177289959170721545e+02	-9.907554195144078335e+01
-6.893250107394334236e+01	5.596610456277184085e+02
-8.617363762997551646e+01	5.138861135996551184e+02
-1.132197892752038655e+02	4.712287719980699308e+02
-4.808261980175029748e+02	-5.419906128535170353e+01
-4.901839021009166117e+02	-7.351240373847539900e+01
-4.931395096498996509e+02	-9.025546445107822535e+01
-1.385717090032691772e+02	5.503047632806366209e+02
-1.508023899569683977e+02	5.291276649961355361e+02
-1.773527037487479561e+02	4.916835346934093423e+02
-2.142032699417808317e+02	4.412980190391805309e+02
-2.526301451628131076e+02	3.789703639896154641e+02
-4.771771007116702208e+02	-4.086588307292201350e+00
-5.117330532871444007e+02	-9.092722680297530502e+00
-5.435672601744948906e+02	-5.265568186315789490e+01
-5.425512682882651916e+02	-6.874627010881074796e+01
-5.567924909991185132e+02	-8.880528914033332910e+01
-1.748046487574640082e+02	6.077097257315624574e+02
-2.001630694578397538e+02	5.661022383333903463e+02
-2.161666301803747672e+02	5.174066728213396118e+02
-2.326389040885190411e+02	3.979420007340974053e+02
-3.004930814113334350e+02	4.058404249086170807e+02
-3.223474886021604107e+02	3.233576045082631367e+02
-3.728850032358953399e+02	2.913352703253179357e+02
-4.000770707028885909e+02	2.312803512758738407e+02
-4.499821914384546062e+02	1.894787471139591446e+02
-4.815830130777258660e+02	1.041479552733054561e+02
-5.118769500504381540e+02	4.700766579714247229e+01
-5.581490625889464354e+02	2.410009108174485437e+00
-5.563108910187451102e+02	-3.514081605950978116e+01
-5.978525671331876765e+02	-4.948888532779305649e+01
-5.967916681206997964e+02	-7.971745217959546892e+01
7.641438415999035669e+02	1.854214721845133056e+02
7.295494561568270910e+02	1.434050554989393333e+02
6.811794939330375200e+02	7.397164981511586745e+01
6.459831875034587938e+02	5.307933787104632728e+01
5.844288036549073695e+02	3.994752412359925842e+00
5.509755717866028135e+02	-5.076340432307901551e+01
5.024228286277444795e+02	-1.211470096602736675e+02
4.634723300883619572e+02	-1.639402162049670153e+02
4.164797323587831102e+02	-2.188207585504157748e+02
3.696749367707182614e+02	-2.741956506030898026e+02
3.170639935925008785e+02	-3.375360093006886473e+02
3.039393838478846419e+02	-3.863898350251200782e+02
2.683994449251122205e+02	-4.054206063510774811e+02
2.745861420592357831e+02	-4.117045071823070543e+02
2.496980134466252821e+02	-4.349299241938298337e+02
7.047373500130227058e+02	2.060914073609488639e+02
6.654078088511315627e+02	1.609027441887096757e+02
6.304925128756354979e+02	1.189575739691698288e+02
5.892105595598848140e+02	6.284104733188042502e+01
5.335221378496460147e+02	2.059826709938338141e+01
4.953469844759454759e+02	-2.782401136263078456e+01
4.607809216803518098e+02	-8.550711131655526742e+01
3.712434138681886111e+02	-1.955503176336293336e+02
3.099520761676272400e+02	-2.184308794311849340e+02
2.873551854027333547e+02	-3.030268465667720648e+02
2.644702315365784671e+02	-3.556543052401033833e+02
2.336934484746143710e+02	-3.712297089230613096e+02
2.166285739699022201e+02	-3.885664245077433065e+02
2.033070496226627029e+02	-4.029700164092798218e+02
6.353502610163234294e+02	2.219327121604020761e+02
5.998814594690117019e+02	1.844927080366476559e+02
5.600744003025940856e+02	1.154424996493372504e+02
5.279957054100771074e+02	8.094010676399719273e+01
2.116485650319458784e+02	-3.042726178587944332e+02
1.884775775804743603e+02	-3.393556740616261322e+02
1.583052711177632261e+02	-3.166515409857993291e+02
1.493926848300431516e+02	-3.704632136527475836e+02
5.623193933154902879e+02	2.647307221059850804e+02
5.388839238281291273e+02	1.973504337758501492e+02
5.077484273469447089e+02	1.467923939804756230e+02
1.344420544137697959e+02	-3.202252059602641339e+02
1.140978296427282714e+02	-3.266903959564666593e+02
9.487740313844923890e+01	-3.159113884548335136e+02
4.919588257037734707e+02	2.714324660871590140e+02
4.728901422145396509e+02	2.286885771319928153e+02
5.280148904709034241e+01	-2.624189902152953096e+02
2.611373780006157475e+01	-3.102860904355799221e+02
4.252154079933678759e+02	3.077786642558274934e+02
3.985253132409200134e+02	2.663039811706088358e+02
-1.236668794929775039e+01	-2.560263974967256786e+02
-1.145109964220518783e+01	-2.729872043600831262e+02
3.520046447269786540e+02	3.385896582935440051e+02
3.385606762008505939e+02	2.890870462199702047e+02
-8.428222278937440137e+01	-2.172543596802593413e+02
-9.093834604380863595e+01	-2.151736837605139385e+02
2.826710195741565599e+02	3.757452406475639464e+02
-1.584817604233808481e+02	-2.130588506838810474e+02
2.059083075581512219e+02	3.918053617702705651e+02
1.537905191011774377e+02	3.617413420578786258e+02
-2.286314529381414502e+02	-1.694784319576965572e+02
-2.244842405993622947e+02	-1.839857252360288840e+02
1.385900603010928478e+02	4.310906221166443402e+02
1.042817487403874992e+02	3.785927971060405071e+02
-2.936042758225800071e+02	-1.342167734277665545e+02
-2.915038658910009417e+02	-1.510271623055104442e+02
6.346802027326918960e+01	4.674728750121105918e+02
3.714981221135393241e+01	4.339996609074620437e+02
-3.456935056544056692e+02	-1.033797580023351514e+02
-3.563822821535139838e+02	-1.247118927498651004e+02
-2.098125771625029046e+01	4.914329678387121021e+02
-3.705680222757526820e+01	4.556673909461635503e+02
-6.478351603012559679e+01	4.177699318989732546e+02
-4.063908816065861629e+02	-7.372802808361304017e+01
-4.180100255356416596e+02	-9.418900213362410057e+01
-4.197067799464036284e+02	-1.120035177735857985e+02
-8.462296233482015850e+01	5.178031831681347512e+02
-1.046458365132422159e+02	4.807090023489296868e+02
-1.244483735373947866e+02	4.413036458547249481e+02
-1.556896893499336727e+02	3.789443939074247965e+02
-4.383085589887550668e+02	-5.866748207719591335e+01
-4.816362232853801402e+02	-7.091409063658072398e+01
-4.707668706839145329e+02	-6.347254408876194987e+01
-4.964640655806011864e+02	-9.801021666780025043e+01
-1.595053132794758426e+02	5.344124281502790836e+02
-1.682885210943962022e+02	4.996082286618024568e+02
-1.801780503870577661e+02	4.381753662673577310e+02
-2.357289324212821953e+02	4.076698402288023999e+02
-2.575290692424885606e+02	3.542837016684582636e+02
-2.839888413392587267e+02	2.996915157833655030e+02
-3.191755427462222201e+02	2.292900620117505355e+02
-3.908958050675531126e+02	1.152202320202621593e+02
-4.113806306085369897e+02	7.921629556421417817e+01
-4.483101713140168272e+02	5.240212417131613876e+01
-4.998932751554917786e+02	7.138736172135004665e+00
-5.191413147461020117e+02	-6.157893844286044782e+01
-5.232527142113392529e+02	-8.240331210104727688e+01
-5.527805614494658357e+02	-1.006154611611465270e+02
-1.937574019479474998e+02	5.660601695908997044e+02
-2.013838104017900434e+02	5.201350949181776286e+02
-2.268896617574063441e+02	4.845851612942205406e+02
-2.793335204844333930e+02	4.267871257553539976e+02
-2.939914980413714716e+02	3.759129712455919616e+02
-3.205852000404964315e+02	3.154083248711295937e+02
-3.550709625363226678e+02	2.661836310956142029e+02
-3.920772340697962477e+02	2.081385393597906841e+02
-4.211321852877480865e+02	1.556675180232325602e+02
-4.150445881301088207e+02	9.339906980221381616e+01
-5.037556690869873250e+02	2.677928680827155716e+01
-5.306827977653445032e+02	-1.554945268964381633e+01
-5.702679200345477284e+02	-5.052953862568427468e+01
-5.907970813077578214e+02	-1.020191508759998555e+02
-5.983398575014523431e+02	-9.252643544011091592e+01
7.113196310916833909e+02	1.541203796046928574e+02
6.830666197763058562e+02	1.242051789970444418e+02
6.413540755645906302e+02	9.283287654466867878e+01
5.819424238921510550e+02	5.799645960023882907e+01
5.345926172261994225e+02	1.111289710823919752e-01
4.973794971265587606e+02	-3.379747390783611394e+01
4.664186396884757642e+02	-9.722840189150959134e+01
4.232703290574284551e+02	-1.544291005560420444e+02
3.794430507404031232e+02	-2.086543964024442914e+02
3.347737830464460558e+02	-2.548004215841156395e+02
2.826614055936052523e+02	-3.196167813705673098e+02
2.733182104710855356e+02	-3.667782050191925691e+02
2.498827110237656086e+02	-3.795743615105221807e+02
2.213528371818769926e+02	-4.038362407104082195e+02
2.217283657069670824e+02	-4.409317043848174649e+02
6.482313758900548919e+02	1.870582523885565536e+02
6.236847850538770217e+02	1.501318027511052833e+02
5.797782579607575144e+02	1.109254560443049229e+02
5.467147896037507735e+02	6.909074023521938557e+01
4.944086850185310027e+02	1.397292111952474869e+01
4.592010034958399274e+02	-2.482289902111048718e+01
4.237340352901981078e+02	-8.195449535510641681e+01
3.749241004519857370e+02	-1.380982464624192971e+02
3.353828995448913588e+02	-1.864490507801977230e+02
2.988702073295943933e+02	-2.377012475946997370e+02
2.463486165323024579e+02	-2.596305254306813026e+02
2.285419055406815687e+02	-3.408962583487959819e+02
2.130022288158861841e+02	-3.490719948726205644e+02
1.909793425731794798e+02	-3.680945678052761991e+02
1.797662936611194482e+02	-4.059838625310726457e+02
5.867155423694548517e+02	1.774903818686110526e+02
5.576852848645098675e+02	1.571083262972836678e+02
5.251008230215987851e+02	1.280453279880736659e+02
4.836546556424268601e+02	7.629632537948779714e+01
4.434314580082609041e+02	4.131150229983432354e+01
4.034142110034447342e+02	-1.042125512805625576e+01
2.434386516664960709e+02	-2.150546576868468946e+02
2.053471941414423725e+02	-2.658765218042150309e+02
1.766555928552013199e+02	-3.163432840188344812e+02
1.586933242472645134e+02	-3.247006517233186287e+02
1.322513051620000510e+02	-3.270388764315171102e+02
1.307057662106845726e+02	-3.754175784753929861e+02
5.296945799204466994e+02	2.094499504094970632e+02
4.861716972855124368e+02	1.801842680760308326e+02
4.626233166194036244e+02	1.424697093716193876e+02
4.268737634767960003e+02	9.222543564409414785e+01
1.320251263589595965e+02	-2.894801171498526742e+02
1.073258325613726640e+02	-2.999458715114200231e+02
8.100236751188103312e+01	-3.161391313581041800e+02
6.966321554237974567e+01	-3.474073724561682752e+02
4.543936138611355204e+02	2.404507496799177773e+02
4.347079194067122785e+02	2.065043641588156902e+02
4.020110553513009108e+02	1.746788677704379324e+02
5.544432523098881660e+01	-2.358598189789828439e+02
2.238529809273200399e+01	-2.870339992303630652e+02
1.085195561862289182e+01	-3.136449418887595471e+02
3.962271084630152131e+02	2.683984480948133182e+02
3.676318734789044811e+02	2.615891875799250101e+02
3.407262530786055095e+02	2.057010818504539316e+02
5.381028164875863162e-02	-2.376090254841040519e+02
-2.847992558234197702e+01	-2.509164663601314658e+02
-4.210750369893020206e+01	-2.788236736332453347e+02
3.245736355892840947e+02	3.076245705879932189e+02
3.003294563473790504e+02	2.777944921446687090e+02
-9.027796934274668672e+01	-2.207182360152959575e+02
-1.146194250879892564e+02	-2.100584106141141660e+02
2.557102336459260528e+02	3.326903460056550443e+02
2.301432854408366779e+02	3.073313843356655184e+02
-1.523045400432802694e+02	-1.958126490770279702e+02
-1.684131077141241235e+02	-2.223568544637681441e+02
1.834903662333787224e+02	3.633006821965471431e+02
1.698626751016074081e+02	3.404413347321496985e+02
-2.014203608712580547e+02	-1.610615091460027770e+02
-2.330058420979047753e+02	-1.777712605316139900e+02
1.110090971182058013e+02	4.005927202391619630e+02
1.020980930175578862e+02	3.710538910554273002e+02
7.212464601078910675e+01	3.373378928484912649e+02
-2.674579411512965521e+02	-1.202333328660533454e+02
-2.628804497018062989e+02	-1.437631647364848959e+02
-2.629271272449478261e+02	-1.535841450844405927e+02
4.006025991908646944e+01	4.320009486505064729e+02
3.779017501661004985e+01	3.814283319073167604e+02
1.100252983078138769e+01	3.547693193906613942e+02
-3.243689175541599639e+02	-1.053473829460166939e+02
-3.313152665886291288e+02	-1.141427105664762109e+02
-3.583755535470736504e+02	-1.409946568660770367e+02
-2.376108416148272795e+01	4.444044228159254430e+02
-2.536904234426032545e+01	4.110624885186415440e+02
-5.856654239317489186e+01	3.883090474018878240e+02
-9.365572999793550935e+01	3.403541290377211794e+02
-4.004960122797910458e+02	-5.870951955972576286e+01
-3.880837258770785638e+02	-8.171787914972830436e+01
-3.937255447575788025e+02	-1.026044592779132643e+02
-4.254176676078027981e+02	-1.140911569828395216e+02
-1.019122942265514666e+02	4.536930848923535109e+02
-9.012667317931379785e+01	4.414560156365577654e+02
-1.226742958181120002e+02	4.077054115591664640e+02
-1.588353934174384108e+02	3.636138589542615591e+02
-1.744943615489314652e+02	3.054073299933176031e+02
-2.070418268617664239e+02	2.595018094145739269e+02
-3.475577005164493585e+02	3.857877697763335334e+01
-3.947516126055879226e+02	-1.060795350140162074e-01
-4.329590106954362341e+02	-3.869722879125242798e+01
-4.492230214209773180e+02	-7.549735752890194362e+01
-4.450173241684557297e+02	-7.711930172966670227e+01
-4.880556868734167324e+02	-1.136935866659265031e+02
-1.601243373039677920e+02	5.034907829934510346e+02
-1.564659732175501574e+02	4.678786795466099306e+02
-1.815414348029731855e+02	4.268838385822731425e+02
-2.174444399077165428e+02	3.803351283457963632e+02
-2.352037097729225081e+02	3.278380209629117417e+02
-2.587641841257060946e+02	2.755159405182800469e+02
-3.034427786663580946e+02	2.265222398594299875e+02
-3.305396396408883675e+02	1.718862143630340427e+02
-3.741219984326920667e+02	1.183353190002520563e+02
-3.804350716032424771e+02	2.258573904593553650e+01
-4.274169304537819585e+02	1.412314336468364573e+01
-4.619886312748375303e+02	-2.119832830192845918e+01
-4.809728236529446121e+02	-7.819274799645032203e+01
-4.991875649715508416e+02	-9.365191968791842214e+01
-5.504458475233060426e+02	-1.131226511756581630e+02
-2.030599732517906943e+02	5.300934292369784089e+02
-1.872366453135592792e+02	4.743301388331690873e+02
-2.102428843530308313e+02	4.514014722636896977e+02
-2.499005439017548724e+02	3.890126836978994902e+02
-2.727061579150980037e+02	3.509389250098076900e+02
-3.000345014475453809e+02	2.996046778732264215e+02
-3.411013194334425407e+02	2.485814905996673758e+02
-3.767862155213569508e+02	1.796315558644645591e+02
-3.991005490589723195e+02	1.470055329093873695e+02
-4.295898623402039220e+02	8.657207928452606893e+01
-4.742161626385133673e+02	4.090778150948305836e+01
-5.091803477931846373e+02	-1.511329069290373717e+01
-5.283511406265982941e+02	-5.517815398732398080e+01
-5.609984994670242031e+02	-9.095774183614739172e+01
-6.030560953834710745e+02	-8.452773491266340500e+01
6.803173573249881656e+02	1.105318768497210442e+02
6.429276923307305651e+02	1.109292109360892908e+02
5.992291781934176242e+02	8.881395435489032764e+01
5.545188545656482120e+02	3.642335417867293046e+01
5.116898322990943484e+02	2.784627007847380931e+00
4.677912311113606734e+02	-4.503902632937568740e+01
4.308173614680815149e+02	-9.682047207350129270e+01
3.891126495348999583e+02	-1.429718103423717253e+02
3.444498753189953391e+02	-1.948383439987897532e+02
2.995065224005590494e+02	-2.410802042985383196e+02
2.615035185020520885e+02	-2.980987659882171670e+02
2.413649245890710517e+02	-3.479623740085634722e+02
2.194391669777388927e+02	-3.593330066173303976e+02
2.012405140298768629e+02	-4.051927274473262628e+02
1.993655891442088830e+02	-4.424285129726646915e+02
6.157484540717501886e+02	1.460418236023911618e+02
5.802334347145082347e+02	1.302957133632504565e+02
5.384863062821613084e+02	1.017891788789865473e+02
4.995036402184354074e+02	4.368360425137362313e+01
4.588264235175836916e+02	2.348301635637353968e+01
4.215490932137155937e+02	-2.680207541898732160e+01
3.864566398533681877e+02	-7.647826611915473904e+01
3.448586276954411005e+02	-1.247295575942838894e+02
2.998034761716913863e+02	-1.608069214436708023e+02
2.650611090915645605e+02	-2.237079660524963458e+02
